jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Full Time Retail Sales Associate - T-Mobile","Spark Wireless","Tampa","FL","US","Tampa, FL","Spark Wireless","Fri, 30 Oct 2015 03:55:08 GMT","FULL TIME RETAIL SALES ASSOCIATE. As a Retail Sales Associate, you are the face of Spark Wireless and T-Mobile to the customer....","http://www.indeed.com/viewjob?jk=8d2afdadf976a31a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","8d2afdadf976a31a","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Consultant","Group Trucks Sales","Tampa","FL","US","Tampa, FL","Volvo Group","Fri, 04 Dec 2015 17:41:56 GMT","To meet or exceed established unit sales and gross profit average. Core Responsibilities: Conduct all of their business activities and transactions in a","http://www.indeed.com/viewjob?jk=a820bf5e184a2096&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","a820bf5e184a2096","false","false","false","Tampa, FL","23 days ago","false"
"Retail Sales Associate","GNC -Tampa","Tampa","FL","US","Tampa, FL","GNC -Tampa","Thu, 15 Oct 2015 10:29:08 GMT","Our unique approach to retail blends great people, product innovation and technology so hot it sizzles…all on a global scale....","http://www.indeed.com/viewjob?jk=42b87ed838752aa7&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","42b87ed838752aa7","false","false","true","Tampa, FL","30+ days ago","false"
"Retail Associate Tampa Fl 5069 Dds","Ross Stores","Tampa","FL","US","Tampa, FL","Ross Stores","Wed, 04 Nov 2015 11:35:00 GMT","Ability to perform basic mathematical calculations commonly used in retail environments. The Retail Associate is responsible for ensuring our customers have a...","http://www.indeed.com/viewjob?jk=61fffb63f34063fe&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","61fffb63f34063fe","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales & Customer Service - Part-Time","MarketSource Inc.","Tampa","FL","US","Tampa, FL","MarketSource Inc.","Mon, 07 Dec 2015 09:15:00 GMT","Retail Sales Representatives. Are you looking for an opportunity to build skills you need to be successful in your “dream” job?...","http://www.indeed.com/viewjob?jk=ad12077f2bfe7761&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","ad12077f2bfe7761","false","false","false","Tampa, FL","21 days ago","false"
"Internal Audit Director - Restaurant or Retail industry","3coast","Tampa","FL","US","Tampa, FL","3coast","Fri, 20 Nov 2015 16:04:40 GMT","Internal Audit Director - Restaurant or Retail industry. Only open to US Permanent Residents (Green Card holders) and US Citizens....","http://www.indeed.com/viewjob?jk=5d1130cd70121b30&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","5d1130cd70121b30","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Keyholder","Solstice Sunglasses","Tampa","FL","US","Tampa, FL","Solstice Sunglasses","Sun, 15 Nov 2015 09:17:33 GMT","Previous retail experience preferably in a similar roll. Previous retail experience – any specialty product experience a plus....","http://www.indeed.com/viewjob?jk=f33b683266d3a2f3&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","f33b683266d3a2f3","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Store Leadership (Mgr, Asst. Mgr, Shift Lead)","Cash America International, Inc.","Tampa","FL","US","Tampa, FL","Cash America International, Inc.","Tue, 17 Nov 2015 11:59:34 GMT","JOB DESCRIPTION Shop Management (Manager Trainee & Assistant Manager-Pawn) ________________________________________ Reports to Shop Manager Responsible","http://www.indeed.com/viewjob?jk=65e8c29960d607f2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","65e8c29960d607f2","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Store Manager - T-Mobile","Spark Wireless","Tampa","FL","US","Tampa, FL","Spark Wireless","Fri, 20 Nov 2015 06:02:00 GMT","RETAIL STORE MANAGER. Responsible for leadership and management of a T-Mobile retail store location. Must be familiar with all aspects of retail including...","http://www.indeed.com/viewjob?jk=611610b947f74330&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","611610b947f74330","false","false","false","Tampa, FL","30+ days ago","false"
"Home Depot Retail Associate","Aksarben ARS Heating Air and Plumbing","Tampa","FL","US","Tampa, FL","Aksarben ARS Heating Air and Plumbing","Tue, 03 Nov 2015 21:37:00 GMT","Retail and/or sales experience preferred. Must be able to be active on the retail floor for 4-8 hours at a time....","http://www.indeed.com/viewjob?jk=3c654f5f8f74cb58&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRAOcjqNAvNPVsHQpqOvtrpI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8un50nj73ur","indeed_clk(this, '7907');","3c654f5f8f74cb58","false","false","false","Tampa, FL","30+ days ago","false"
"Inventory Associate - Retail Warehouse Stockroom - Entry Level Customer Service","WIS International","Oakridge","FL","US","Oakridge, FL","WIS International","Fri, 18 Dec 2015 20:13:00 GMT","WIS International remains one of the world’s leading inventory and retail service providers. WIS International is hiring Retail Inventory Associates to help in...","http://www.indeed.com/viewjob?jk=53d6369abce3a6f0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","53d6369abce3a6f0","false","false","false","Oakridge, FL","9 days ago","false"
"Sr. Project Manager (Retail Construction)","Jones Lang LaSalle","Tampa","FL","US","Tampa, FL","Jones Lang LaSalle","Mon, 12 Oct 2015 23:13:38 GMT","Experience managing financial services and/or retail construction projects is strongly preferred. Experience managing financial services retail banking...","http://www.indeed.com/viewjob?jk=e5899b1d867cc10e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","e5899b1d867cc10e","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Field Service Technician","Computech Corp","Tampa","FL","US","Tampa, FL","Indeed","Sat, 03 Oct 2015 21:18:42 GMT","*DESCRIPTION: * -Responsible for performing installation of hardware, hardware diagnostics, maintenance, and repairs. -Multi-vendor maintenance with customer","http://www.indeed.com/viewjob?jk=be59665ca23acf3d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","be59665ca23acf3d","false","false","true","Tampa, FL","30+ days ago","true"
"Part Time – Field Retail Merchandising Representative - Entry Level Customer Service","WIS International","Keys","FL","US","Keys, FL","WIS International","Thu, 17 Dec 2015 02:44:35 GMT","Part Time Retail Merchandisers don’t need experience. WIS International remains one of the world’s leading inventory and retail service providers....","http://www.indeed.com/viewjob?jk=2330d42fc100247e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","2330d42fc100247e","false","false","false","Keys, FL","11 days ago","false"
"Retail","Cracker Barrel","Tampa","FL","US","Tampa, FL","Cracker Barrel","Thu, 22 Oct 2015 12:31:34 GMT","The Retail employee assists in identifying and solving present and potential guest service issues. The Retail employee performs guest service by providing...","http://www.indeed.com/viewjob?jk=ec8844449c67c988&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","ec8844449c67c988","false","false","false","Tampa, FL","30+ days ago","false"
"Commercial Real Estate Agent - Retail Land / Land Sales Agent","Marcus & Millichap, Florida","Tampa","FL","US","Tampa, FL","CareerBuilder","Sun, 20 Dec 2015 01:39:00 GMT","Marcus& Millichap - Since 1971, Marcus & Millichap Real Estate InvestmentServices has been the premier provider of investment real estate brokerageservices.","http://www.indeed.com/viewjob?jk=9f5bb2f126b0ba33&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","9f5bb2f126b0ba33","false","false","false","Tampa, FL","8 days ago","false"
"Retail Sales Representative","Fierce Focus","Tampa","FL","US","Tampa, FL","WorkInRetail","Mon, 14 Dec 2015 13:43:59 GMT","Retail Sales RepresentativeAt Fierce Focus, Inc. ______________________________________________________________________________________We are looking for...","http://www.indeed.com/viewjob?jk=3ddb9ef8a3c36c37&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","3ddb9ef8a3c36c37","false","false","false","Tampa, FL","14 days ago","false"
"Retail Store Shift Supervisor","CVS Health","Tampa","FL","US","Tampa, FL","CVS Health","Mon, 05 Oct 2015 14:48:22 GMT","Hourly Retail, Retail Store Manager. Previous retail experience Education:. As the nation's largest pharmacy health care provider, we offer a wide range of...","http://www.indeed.com/viewjob?jk=b72156f2ca9da1d9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","b72156f2ca9da1d9","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Associate- Part-time","Red Wing Shoe Company","Tampa","FL","US","Tampa, FL","Nationjob.com","Wed, 02 Dec 2015 07:00:46 GMT","Retail Sales Associate- Part-time City:. Retail environment Requirements EDUCATION, EXPERIENCE AND REQUIRED COMPETENCIES*....","http://www.indeed.com/viewjob?jk=b59ca44b8d5340e2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","b59ca44b8d5340e2","false","false","false","Tampa, FL","26 days ago","false"
"Peak Seasonal Support - Levi's Retail, Tampa, FL","Levi Strauss & Co.","Tampa","FL","US","Tampa, FL","Levi Strauss & Co.","Tue, 06 Oct 2015 18:29:25 GMT","The purpose of this position is to support store productivity during peak, high-volume periods as identified by management. • Basic customer service including","http://www.indeed.com/viewjob?jk=acbcbfdbe5b805ca&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","acbcbfdbe5b805ca","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Specialist - Fitbit","Creative Channel Services, LLC","Tampa","FL","US","Tampa, FL","Creative Channel Services, LLC","Thu, 22 Oct 2015 03:23:10 GMT","A Retail Sales Specialist is responsible for engaging customers at major retail locations and training them on the benefits of Fitbit products and services....","http://www.indeed.com/viewjob?jk=965b45e4d6cdebec&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","965b45e4d6cdebec","false","false","false","Tampa, FL","30+ days ago","false"
"Sales Representative, Retail","Fierce Focus, Inc.","Tampa","FL","US","Tampa, FL","Fierce Focus, Inc.","Tue, 08 Sep 2015 19:21:33 GMT","Sales Representative, Retail. Day-to-Day for a Retail Sales Representative. As a Retail Sales Representative with Fierce Focus, Inc., you will be part of our...","http://www.indeed.com/viewjob?jk=67f63ff2ec0f520c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","67f63ff2ec0f520c","false","false","true","Tampa, FL","30+ days ago","false"
"Retail Security Officer - Tampa, FL","SOS Security LLC","Tampa","FL","US","Tampa, FL","Monster","Fri, 18 Dec 2015 15:07:16 GMT","SOS Security LLC has an immediate job opening for a Retail Security Officer in the Tampa, FL area. Full-time and Part-time....","http://www.indeed.com/viewjob?jk=f76e56f82e16f363&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","f76e56f82e16f363","false","false","false","Tampa, FL","10 days ago","false"
"Part Time Retail Sales Associate - T-Mobile","Spark Wireless","Tampa","FL","US","Tampa, FL","Spark Wireless","Fri, 09 Oct 2015 02:50:40 GMT","FULL TIME RETAIL SALES ASSOCIATE. As a Retail Sales Associate, you are the face of Spark Wireless and T-Mobile to the customer....","http://www.indeed.com/viewjob?jk=6a396275c902b39a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","6a396275c902b39a","false","false","false","Tampa, FL","30+ days ago","false"
"RETAIL STORE ASSOCIATE","Veritiv","Tampa","FL","US","Tampa, FL","Veritiv","Tue, 22 Sep 2015 08:35:16 GMT","The Retail Store Associate plays a key role in store sales, service and retention programs in the store by consulting with customers and influencing the...","http://www.indeed.com/viewjob?jk=620ad00e5c2dcb19&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","620ad00e5c2dcb19","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Sales Specialist - Mobile Devices","Creative Channel Services, LLC","Tampa","FL","US","Tampa, FL","Creative Channel Services, LLC","Wed, 28 Oct 2015 03:40:57 GMT","The Retail Sales Specialist will:. The Retail Sales Specialist's primary responsibilities include driving brand awareness, providing product knowledge, building...","http://www.indeed.com/viewjob?jk=8209f791ab74d08d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","8209f791ab74d08d","false","false","false","Tampa, FL","30+ days ago","false"
"Value Pawn & Jewelry - Retail Sales & Lending position - Tampa,","Value Financial Services, Inc","Tampa","FL","US","Tampa, FL","CareerBuilder","Sun, 06 Dec 2015 02:06:29 GMT","Retail, foodservice, restaurants, hotels, rent-to-own, banking, etc.). If you have a proven history of success within a customer oriented organization or...","http://www.indeed.com/viewjob?jk=0df65b11344de761&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","0df65b11344de761","false","false","false","Tampa, FL","22 days ago","false"
"Supervisor, Levi’s® Retail, Tampa Premium Outlets, Lutz, FL","Levi Strauss & Co.","Tampa","FL","US","Tampa, FL","Levi Strauss & Co.","Tue, 22 Sep 2015 20:46:59 GMT","Bachelor's degree (5+ years of retail work experience may be substituted for a degree) Minimum 3 years retail experience Minimum 2 years experience in store...","http://www.indeed.com/viewjob?jk=c67c952473694dea&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","c67c952473694dea","false","false","false","Tampa, FL","30+ days ago","false"
"Retail Loan Officer","Freedom Mortgage Corporation","Tampa","FL","US","Tampa, FL","Freedom Mortgage Corporation","Sat, 24 Oct 2015 01:13:44 GMT","Freedom Mortgage Corporation, a full-service direct lender founded in 1990, has an excellent opportunity for a dynamic professional to join one of the nation","http://www.indeed.com/viewjob?jk=35728eef624cd1cd&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","35728eef624cd1cd","false","false","false","Tampa, FL","30+ days ago","false"
"Sr. Financial Analyst – Retail Channel","Masonite","Tampa","FL","US","Tampa, FL","Masonite","Wed, 14 Oct 2015 18:27:30 GMT","Our Sr Financial Analyst will drive financial performance for the $450 MM North American Retail Residential business....","http://www.indeed.com/viewjob?jk=9123ed51a67636d0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","9123ed51a67636d0","false","false","false","Tampa, FL 33605","30+ days ago","false"
"Retail Store Management Trainee","Firestone Complete Auto Care","Tampa","FL","US","Tampa, FL","Firestone Complete Auto Care","Wed, 21 Oct 2015 14:10:21 GMT","Demonstrated success in retail sales management is a plus. Bridgestone Retail Operations, LLC employs over 22,000 teammates in North America and operates more...","http://www.indeed.com/viewjob?jk=44bff4e5a944a732&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","44bff4e5a944a732","false","false","false","Tampa, FL","30+ days ago","false"
"Fitness Sales - Retail","Gym Source","Tampa","FL","US","Tampa, FL","Indeed","Mon, 28 Sep 2015 14:28:26 GMT","You must _enjoy selling in a retail setting_ and have proven success in an active and price resistant market against established low priced competitors....","http://www.indeed.com/viewjob?jk=fdfa22920e150f88&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaPCliVokYEKA5O9vG5PCuG84hskeWBVA6WQ4uzasnzBRJxznr3MZfg_k26Z3VIUFIE1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4336336693914377&atk=1a7kk8urf0mql656","indeed_clk(this, '8043');","fdfa22920e150f88","false","false","true","Tampa, FL","30+ days ago","true"
