jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Retail Sales Associate","T-Mobile","Los Angeles","CA","US","Los Angeles, CA","T-Mobile","Tue, 22 Dec 2015 00:18:43 GMT","Retail Sales Associate. Customers pay a visit to your retail store location—some may be browsing, and some may be ready to buy....","http://www.indeed.com/viewjob?jk=fec4347b7c82c946&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","fec4347b7c82c946","false","false","false","Los Angeles, CA","6 days ago","false"
"Director of Corporate Accounts-Retail","Stericycle","Los Angeles","CA","US","Los Angeles, CA","Stericycle","Fri, 18 Dec 2015 03:09:15 GMT","Must have retail client experience and account maintenance exceeding $20 Mil dollars. Maintains the ability to suggest and implement strategies and solutions...","http://www.indeed.com/viewjob?jk=2b326072c23fd5c8&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","2b326072c23fd5c8","false","false","false","Los Angeles, CA","10 days ago","false"
"US Desktop Support (Fashion Retail)","Cortissoz Consulting LLC","Los Angeles","CA","US","Los Angeles, CA","Indeed","Mon, 28 Dec 2015 11:55:45 GMT","(supporting vertical retail, wholesale and other areas). World-renown luxury fashion retailer is searching for a _*US Desktop Support Administrator*_ (Los...","http://www.indeed.com/viewjob?jk=0f8512a7169c85b5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","0f8512a7169c85b5","false","false","true","Los Angeles, CA","3 hours ago","true"
"AT&T Retail Sales Consultant","AT&T","Los Angeles","CA","US","Los Angeles, CA","AT&T","Wed, 16 Dec 2015 02:11:59 GMT","AT&amp;T Wireless, Sales, retail, customer service, sales associate, sales representative, sales consultant, telecommunications, cell phones, commission, retail...","http://www.indeed.com/viewjob?jk=b7c325bfbb199593&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","b7c325bfbb199593","false","false","true","Los Angeles, CA","12 days ago","false"
"Retail Associate Manager","T-Mobile","Los Angeles","CA","US","Los Angeles, CA","T-Mobile","Thu, 24 Dec 2015 06:25:57 GMT","Go bold. Have fun. Lead on. It’s time to do something you love, work with a purpose, and take on a challenge like never before. Meet T-Mobile, America’s Un","http://www.indeed.com/viewjob?jk=12da9422abc9cbaf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","12da9422abc9cbaf","false","false","false","Los Angeles, CA","4 days ago","false"
"Senior Retail Banking Revenue Program Manager, Director","Union Bank","Los Angeles","CA","US","Los Angeles, CA","Union Bank","Thu, 24 Dec 2015 03:50:46 GMT","Reporting to the Chief Revenue Officer of Retail and Private Banking, the Senior Program Manager is responsible for setting the standards, monitoring results,...","http://www.indeed.com/viewjob?jk=d184da42f3b5125b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","d184da42f3b5125b","false","false","false","Los Angeles, CA","4 days ago","false"
"Appliances Retail Trainer - Part Time - Thousand Oaks, CA","ActionLink","Los Angeles","CA","US","Los Angeles, CA","ActionLink","Wed, 16 Dec 2015 01:27:37 GMT","Experience in retail sales, appliances, or training. Representatives will visit multiple retail locations within a specific territory and complete education and...","http://www.indeed.com/viewjob?jk=34042a0bbdb2a995&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","34042a0bbdb2a995","false","false","true","Los Angeles, CA","12 days ago","false"
"Retail Sales Stock Greeter-P/T/Bilingual (Spanish) Eagle Rock Job","Time Warner Cable","Los Angeles","CA","US","Los Angeles, CA","Time Warner Cable","Sat, 19 Dec 2015 00:21:42 GMT","Retail Sales Stock Greeter-P/T/Bilingual (Spanish) Eagle Rock. Enthusiastically greet customers upon entering and exiting the Retail Store....","http://www.indeed.com/viewjob?jk=2c7627883a84ff80&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","2c7627883a84ff80","false","false","false","Los Angeles, CA","9 days ago","false"
"Retail Management Teams - Managers/Assistant Managers","Salt & Straw","Los Angeles","CA","US","Los Angeles, CA","salt & straw","Tue, 22 Dec 2015 08:48:45 GMT","Experience as a Retail Manager, Supervisor or Lead. Be the happiest part of people’s day!...","http://www.indeed.com/viewjob?jk=3e442e2a6d8e8bcf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","3e442e2a6d8e8bcf","false","false","true","Los Angeles, CA","6 days ago","false"
"Retail Manager","The Cotton On Group","Los Angeles","CA","US","Los Angeles, CA","The Cotton On Group","Thu, 17 Dec 2015 22:04:21 GMT","The Cotton On Kids Retail Manager will. You are an experienced multi-site retail manager, looking for that next challenge in your career....","http://www.indeed.com/viewjob?jk=b44989c99263f4e4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","b44989c99263f4e4","false","false","false","Los Angeles, CA","10 days ago","false"
"Retail District Manager for Salt & Straw Ice Cream in Los Angeles","Salt & Straw","Los Angeles","CA","US","Los Angeles, CA","salt & straw","Tue, 22 Dec 2015 08:48:37 GMT","Build organizational talent and drive hiring &amp; staffing in our retail shops. Drive continuous improvement of operational systems and food safety in our retail...","http://www.indeed.com/viewjob?jk=70b272db687ca6ae&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","70b272db687ca6ae","false","false","true","Los Angeles, CA","6 days ago","false"
"Retail Sales Associate - Beverly Center","UNIQLO","Los Angeles","CA","US","Los Angeles, CA","UNIQLO","Sat, 26 Dec 2015 06:27:44 GMT","UNIQLO is a brand of Fast Retailing Co., Ltd., a leading global Japanese retail holding company that designs, manufactures and sells clothing under seven main...","http://www.indeed.com/viewjob?jk=d77362393f04a0f8&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","d77362393f04a0f8","false","false","false","Los Angeles, CA","2 days ago","false"
"Overnight Retail Sales Associate - Beverly Center","UNIQLO","Los Angeles","CA","US","Los Angeles, CA","UNIQLO","Sat, 26 Dec 2015 06:27:14 GMT","UNIQLO is a brand of Fast Retailing Co., Ltd., a leading global Japanese retail holding company that designs, manufactures and sells clothing under seven main...","http://www.indeed.com/viewjob?jk=a5f6a446263563c2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","a5f6a446263563c2","false","false","false","Los Angeles, CA","2 days ago","false"
"District Manager - Retail","Fragrance Company","Los Angeles","CA","US","Los Angeles, CA","Indeed","Fri, 18 Dec 2015 16:42:00 GMT","Must possess 3 years of retail multi-unit management experience.*. Fastest growing fragrance company with opportunities for advancement....","http://www.indeed.com/viewjob?jk=9f6a2664d350b12a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","9f6a2664d350b12a","false","false","true","Los Angeles, CA","9 days ago","true"
"SAP Retail Consultants","cosima Solutions","Los Angeles","CA","US","Los Angeles, CA","Indeed","Mon, 28 Dec 2015 14:55:41 GMT","1 Retail Logistics consultant. 1 Retail Master Data consultant. Experience with Retail /POSDM IDoc interfaces. Implementation experience in SAP Retail MM and SD...","http://www.indeed.com/viewjob?jk=debbead0fcfed633&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","debbead0fcfed633","false","false","true","Los Angeles, CA","49 minutes ago","true"
"Product Owner – Retail /Omni Channel","TOMS Shoes","Los Angeles","CA","US","Los Angeles, CA","TOMS Shoes","Tue, 22 Dec 2015 22:44:10 GMT","Must have in-depth knowledge of Retail and Omni Channel (5+ yrs). The Product Owner is responsible for analyzing, reviewing collecting requirements and...","http://www.indeed.com/viewjob?jk=77e9817aa2812c5a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","77e9817aa2812c5a","false","false","false","Los Angeles, CA","5 days ago","false"
"Retail Merchandising Stock Associate","Office Depot","Los Angeles","CA","US","Los Angeles, CA","Office Depot OfficeMax","Thu, 26 Nov 2015 06:46:00 GMT","Previous retail inventory and/or sales/customer service experience is considered an asset. The Merchandising Stock Associate ensures freight is processed...","http://www.indeed.com/viewjob?jk=d1d525144b737353&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","d1d525144b737353","false","false","false","Los Angeles, CA","30+ days ago","false"
"Retail Customer Service - Full-Time","Ashley Furniture","Los Angeles","CA","US","Los Angeles, CA","Ashley Furniture","Sat, 19 Dec 2015 09:17:03 GMT","Established in 1945, Ashley offers one of the industry’s broadest product assortments to retail partners in 123 countries....","http://www.indeed.com/viewjob?jk=4c82585d40df8413&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","4c82585d40df8413","false","false","false","Los Angeles, CA 90015","9 days ago","false"
"Retail Sales Associate PT - West Los Angeles (Santa Monica), CA","SalonCentric","Los Angeles","CA","US","Los Angeles, CA","SalonCentric","Wed, 23 Dec 2015 23:13:54 GMT","Experience in retail or related experience strongly preferred. The Associate is responsible for greeting and servicing customers, generating sales, maintaining...","http://www.indeed.com/viewjob?jk=366d8afd8cd4a95e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","366d8afd8cd4a95e","false","false","false","Los Angeles, CA","4 days ago","false"
"Retail Trade Sales Rep - Rejuvenation","Williams-Sonoma Inc.","Los Angeles","CA","US","Los Angeles, CA","Williams-Sonoma, Inc.","Mon, 07 Dec 2015 02:51:00 GMT","Exceeds sales plan for trade for the retail store. Builds and maintains extensive knowledge base of building activity within retail trade area....","http://www.indeed.com/viewjob?jk=6ce560ef2bef83a0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","6ce560ef2bef83a0","false","false","false","Los Angeles, CA","21 days ago","false"
"Retail Sales Consultant West LA\Beverly Hills Area CA","AT&T","Los Angeles","CA","US","Los Angeles, CA","AT&T","Sun, 20 Dec 2015 16:32:37 GMT","There are retail jobs, and there are retail careers. As a Retail Sales Consultant, you’ll belong to a supportive team in a fast-paced environment....","http://www.indeed.com/viewjob?jk=67f81146b9271bc0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","67f81146b9271bc0","false","false","false","Los Angeles, CA","7 days ago","false"
"Retail Merchandiser","Charlie's Produce","Los Angeles","CA","US","Los Angeles, CA","Charlie's Produce","Tue, 22 Dec 2015 23:28:29 GMT","Knowledge of retail, wholesale and produce industries. At least two years of retail experience in the wholesale produce industry....","http://www.indeed.com/viewjob?jk=02c0b033f03e44e1&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","02c0b033f03e44e1","false","false","false","Los Angeles, CA","5 days ago","false"
"California: Retail Merchandiser, West LA-Hawthorne, Torrance, Long Beach","LEGO","Los Angeles","CA","US","Los Angeles, CA","Lego","Sat, 19 Dec 2015 07:46:00 GMT","Retail merchandising experience preferred. We are always looking for talented Retail Merchandisers! Representing the LEGO® Brand with best placement in all...","http://www.indeed.com/viewjob?jk=6de85c4a1ac13eb9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","6de85c4a1ac13eb9","false","false","false","Los Angeles, CA","9 days ago","false"
"Human Resources Manager/retail","TAMMINA SOLUTIONS LLC","Los Angeles","CA","US","Los Angeles, CA","Indeed","Mon, 14 Dec 2015 15:46:14 GMT","*Job Title : Human Resource Manager* *Job Location : West Hollywood, Los Angeles, CA* *Industry: Retail* *Job type : Full Time (Permanent)* *Bonus Job...","http://www.indeed.com/viewjob?jk=d5b424d1a33ef6aa&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","d5b424d1a33ef6aa","false","false","true","Los Angeles, CA","13 days ago","true"
"RETAIL CUSTOMER SERVICE","Public Storage","Los Angeles","CA","US","Los Angeles, CA","Public Storage","Tue, 15 Dec 2015 04:21:00 GMT","Hourly Retail Sales. CSR, C.S.R., customer service, customer service rep, customer service representative, customer support, retail sales, customer care, retail...","http://www.indeed.com/viewjob?jk=dadec3c81ed06c69&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80085m92c77","indeed_clk(this, '6380');","dadec3c81ed06c69","false","false","false","Los Angeles, CA","13 days ago","false"
"Retail Customer Service Associate","FedEx Office","Los Angeles","CA","US","Los Angeles, CA","FedEx Office","Mon, 07 Dec 2015 20:45:00 GMT","Stays current on retail Center merchandising materials and ensures proper display of all retail area product and signage....","http://www.indeed.com/viewjob?jk=ab737585de3ae2cd&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","ab737585de3ae2cd","false","false","false","Los Angeles, CA 90079","20 days ago","false"
"Retail Manager 1","Sodexo","Los Angeles","CA","US","Los Angeles, CA","Sodexo","Wed, 09 Dec 2015 13:42:32 GMT","What can we do different next semester, next spring… while handling the day to day food retail operations Have an “Eye for Marketing ” - implementing and...","http://www.indeed.com/viewjob?jk=17a844600babaca5&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","17a844600babaca5","false","false","false","Los Angeles, CA","19 days ago","false"
"Ralphs Retail Hourly Associate","Ralphs","Los Angeles","CA","US","Los Angeles, CA","Kroger","Tue, 01 Dec 2015 05:43:02 GMT","Company Name: Ralphs Position Type: Employee FLSA Status: Non-Exempt Our primary focus is to create an outstanding customer experience through exceptional","http://www.indeed.com/viewjob?jk=3998f2cfdde1ea90&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","3998f2cfdde1ea90","false","false","false","Los Angeles, CA 90015","27 days ago","false"
"Box Office & Retail Rep.","AEG Museum LLC","Los Angeles","CA","US","Los Angeles, CA","AEG","Tue, 15 Dec 2015 20:58:19 GMT","Experience with retail store merchandise displays and promotions. Maintain cleanliness of work station and retail store at all times....","http://www.indeed.com/viewjob?jk=d635a35a585884c0&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","d635a35a585884c0","false","false","false","Los Angeles, CA","12 days ago","false"
"Part Time Retail Sales Consultant Los Angeles CA (Wiltern)","AT&T","Los Angeles","CA","US","Los Angeles, CA","AT&T","Wed, 16 Dec 2015 03:18:00 GMT","Our retail opportunities are among the best, offering you great pay, strong benefits, advancement potential and a work environment full of fast-paced fun....","http://www.indeed.com/viewjob?jk=9a48bf07fd0f3aed&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","9a48bf07fd0f3aed","false","false","false","Los Angeles, CA","12 days ago","false"
"Retail Store Manager","Look Los Angeles","Los Angeles","CA","US","Los Angeles, CA","Indeed","Fri, 04 Dec 2015 04:01:32 GMT","Minimum of 7 years of sales management experience in retail, luxury retail, or service related industry. Flexibility to work a retail schedule, which will...","http://www.indeed.com/viewjob?jk=3e4d9bb7a20074a4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","3e4d9bb7a20074a4","false","false","true","Los Angeles, CA","24 days ago","true"
"Retail Store Asst Manager-6th & Union","Goodwill Southern California","Los Angeles","CA","US","Los Angeles, CA","Goodwill Southern California","Fri, 25 Dec 2015 06:36:58 GMT","Retail Store Key Holder, assists Store Manager in the efficient operation of a retail store; Min 1 year of retail store experience required....","http://www.indeed.com/viewjob?jk=230c79a64f718892&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaNSz6wwoEodpwANVBb6aX6Hd_zgb_2U9wCcSB8wTJnI9bHyowIsBhC7o7kmbTMFt9Aep6I5-twM7jC8td-9rGTG&indpubnum=4336336693914377&atk=1a7kk80815ot1d4k","indeed_clk(this, '6594');","230c79a64f718892","false","false","false","Los Angeles, CA","3 days ago","false"
