jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Retail Cosmetics Sales - Lead Licensed Esthetician, Full Time: New York, NY, Macy's Herald Square","Macy's","New York","NY","US","New York, NY","Macy's","Mon, 07 Dec 2015 18:55:43 GMT","Fun, Fashionable, Fresh retail sales environment. Imagine yourself exploring the Possibilities with Macy's…....","http://www.indeed.com/viewjob?jk=24dc8086c7ffa742&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h3o50srfms","indeed_clk(this, '6604');","24dc8086c7ffa742","false","false","false","New York, NY","20 days ago","false"
"Brand Designer, Retail Innovation","PepsiCo","New York","NY","US","New York, NY","PepsiCo","Wed, 18 Nov 2015 00:09:03 GMT","1-3 years with retail design experience. Work cross-functionally throughout the center to support Retail Innovation....","http://www.indeed.com/viewjob?jk=a7e01baa6100e943&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h3o50srfms","indeed_clk(this, '6604');","a7e01baa6100e943","false","false","false","New York, NY","30+ days ago","false"
"Director of Casualty Underwriting-Retail","Everest National Insurance Company","New York","NY","US","New York, NY","Everest Re Group, Ltd.","Tue, 22 Sep 2015 23:48:35 GMT","Everest National Insurance Company, a member of Everest Re Group, Ltd., is seeking a Director of Casualty Underwriting-Retail, to join our Casualty department","http://www.indeed.com/viewjob?jk=934c0ff6d4ff90aa&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h3o50srfms","indeed_clk(this, '6604');","934c0ff6d4ff90aa","false","false","false","New York, NY","30+ days ago","false"
"ACCOUNTING SUPERVISOR-RETAIL-PRO-ACTIVE LEADER","Parker and Lynch","New York","NY","US","New York, NY","Parker and Lynch","Wed, 02 Dec 2015 08:50:44 GMT","Newly created position that will be responsible for management of two senior accountants in the preparation of financial reports and related analysis.","http://www.indeed.com/viewjob?jk=8f6bbc956790fbca&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h3o50srfms","indeed_clk(this, '6604');","8f6bbc956790fbca","false","false","false","New York, NY","25 days ago","false"
"Retail Sales Associate - New York City","Hard Rock International","New York","NY","US","New York, NY","Hard Rock International","Wed, 28 Oct 2015 16:05:17 GMT","Our Retail Sales Associates are dedicated to providing an amazing retail experience to our guests. Two (2) years of retail or customer service experience....","http://www.indeed.com/viewjob?jk=093687805c76bb7d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","093687805c76bb7d","false","false","false","New York, NY","30+ days ago","false"
"General Manager Food Retail","COREcruitment Hospitality","New York","NY","US","New York, NY","Indeed","Thu, 26 Nov 2015 16:23:48 GMT","You must genuinely enjoy working in a Food Retail. My client operates one of the largest names in Food Retail and is looking for experienced General Managers to...","http://www.indeed.com/viewjob?jk=1fb87f36fadb999f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","1fb87f36fadb999f","false","false","true","New York, NY","30+ days ago","true"
"Investment Management - Retail Fixed Income Client Portfolio Managemet Investment Analyst - New York","JPMorgan Chase - Asset Management","New York","NY","US","New York, NY","JPMorgan Chase - Asset Management","Thu, 03 Dec 2015 06:35:51 GMT","The Retail Client Professional will be responsible for supporting the retail fixed income business. Research and own long-term projects designed to further grow...","http://www.indeed.com/viewjob?jk=c2c0f4393bd4828a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","c2c0f4393bd4828a","false","false","false","New York, NY","24 days ago","false"
"Business Development Manager - Fashion & Retail","24 Seven","New York","NY","US","New York, NY","24 Seven","Tue, 24 Nov 2015 01:58:13 GMT","Experience in the Fashion and Retail. Marketing, Interactive, Digital, Creative, Ecommerce, Fashion, Retail, Beauty and....","http://www.indeed.com/viewjob?jk=bcfc209b4f5fe86d&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","bcfc209b4f5fe86d","false","false","false","New York, NY","30+ days ago","false"
"Retail Development Intern","L'OCCITANE","New York","NY","US","New York, NY","Indeed","Mon, 30 Nov 2015 21:05:31 GMT","The Retail Operations &amp; Development Intern will work closely with both the Retail Operations and Retail Development Teams....","http://www.indeed.com/viewjob?jk=87b10cc11d0464c9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","87b10cc11d0464c9","false","false","true","New York, NY","27 days ago","true"
"Retail and Catering Manager","Davidovich Bakery","New York","NY","US","New York, NY","Indeed","Mon, 26 Oct 2015 14:17:33 GMT","Catering, Retail Operations, Cafe Operations:. We are searching for a Bakery Cafe Manager candidate to manager our retail operations....","http://www.indeed.com/viewjob?jk=c504988e32800ac4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","c504988e32800ac4","false","false","true","New York, NY 10002","30+ days ago","true"
"CONSTRUCTION PROJECT MANAGER, RLSD - RETAIL","Ralph Lauren","New York","NY","US","New York, NY","Ralph Lauren","Mon, 09 Nov 2015 10:17:32 GMT","Experience in luxe/high-end retail. Ralph Lauren Corporation is a leader in the design, marketing and distribution of premium lifestyle products in four...","http://www.indeed.com/viewjob?jk=b5b24c5727c0dd3e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","b5b24c5727c0dd3e","false","false","false","New York, NY","30+ days ago","false"
"Asset\Property Manager Citi Realty Services Northeast Retail Operations","Citi","New York","NY","US","New York, NY","Citi","Tue, 27 Oct 2015 12:24:30 GMT","Contribute to analysis &amp; reporting, presentations, IEPs and other deliverablesQualifications At least 5 years of asset management/property management experience...","http://www.indeed.com/viewjob?jk=08e4eb366114c247&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","08e4eb366114c247","false","false","false","New York, NY","30+ days ago","false"
"Senior Director, Advertiser Partnerships- Retail","Cardlytics Corporation","New York","NY","US","New York, NY","Cardlytics Corporation","Wed, 14 Oct 2015 20:33:03 GMT","Cardlytics is seeking a talented Senior Director, Retail Partnerships to join the Cardlytics Advertiser Sales team....","http://www.indeed.com/viewjob?jk=d13fd26bdd11db38&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","d13fd26bdd11db38","false","false","false","New York, NY","30+ days ago","false"
"Retail Service Associate - Syracuse, NY","VF Corporation","New York","NY","US","New York, NY","VF Corporation","Mon, 19 Oct 2015 17:26:46 GMT","Support store in reaching its goals by providing superior customer service and assisting with operational activities by following best practices","http://www.indeed.com/viewjob?jk=8801e50e52f1999a&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","8801e50e52f1999a","false","false","false","New York, NY","30+ days ago","false"
"Assistant Technical Designer (Retail) - NYC","Russell Tobin & Associates","New York","NY","US","New York, NY","Russell Tobin & Associates","Wed, 23 Dec 2015 02:34:39 GMT","Our client, a Fortune 500 retail organization, is seeking an Assistant Technical Designer to assist their office in NYC....","http://www.indeed.com/viewjob?jk=747bdf677a206bca&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","747bdf677a206bca","false","false","true","New York, NY","5 days ago","false"
"Retail Community Marketing Specialist","Arc'teryx","New York","NY","US","New York, NY","Arc'teryx","Fri, 13 Nov 2015 02:19:46 GMT","Retail Community Marketing Specialist. Knowledge of the retail environment. 3+ years in Community Marketing or retail for similar outdoor apparel companies....","http://www.indeed.com/viewjob?jk=6913837c8adcfa08&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","6913837c8adcfa08","false","false","true","New York, NY","30+ days ago","false"
"SVP, Director of Retail Banking","Solomon Page Group","New York","NY","US","New York, NY","Solomon Page Group","Fri, 13 Nov 2015 07:03:10 GMT","Direct Retail Banking sales, operations and staff performance. Experience in a large Commercial or major Money Center Bank strongly preferred....","http://www.indeed.com/viewjob?jk=43761e885ebec599&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","43761e885ebec599","false","false","false","New York, NY","30+ days ago","false"
"Area Manager - Travel Retail Stores, North America","Coach","New York","NY","US","New York, NY","Coach","Tue, 20 Oct 2015 17:27:51 GMT","Proven prior experience in a retail environment, including time as a multi-store manager; The successful individual will ensure compliance to Coach best...","http://www.indeed.com/viewjob?jk=529f7ed3743eb166&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","529f7ed3743eb166","false","false","false","New York, NY","30+ days ago","false"
"IBD, Classic, Consumer Retail Healthcare Group, New York, Analyst","Goldman Sachs","New York","NY","US","New York, NY","Goldman Sachs","Mon, 23 Nov 2015 21:55:20 GMT","The group provides insights and services covering a wide range of industries across both consumer retail and healthcare....","http://www.indeed.com/viewjob?jk=ca764da345979602&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","ca764da345979602","false","false","false","New York, NY","30+ days ago","false"
"Staff Accountant - Retail","Kforce","New York","NY","US","New York, NY","Kforce","Tue, 15 Dec 2015 02:44:10 GMT","Degree in Accounting and 5 or more years of recent retail accounting experience. Kforce's client, a NYC based boutique retailer is seeking an experience Retail...","http://www.indeed.com/viewjob?jk=fe4ca32fee2ee50f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","fe4ca32fee2ee50f","false","false","false","New York, NY 10012","13 days ago","false"
"Retail Solution Architect - Microsoft Dynamics AX","UXC Eclipse","New York","NY","US","New York, NY","UXC Eclipse","Tue, 22 Dec 2015 06:25:45 GMT","Experience with complex software sales into the Retail sector. The successful candidate will work in a pre-sales capacity with the Microsoft Dynamics AX for...","http://www.indeed.com/viewjob?jk=5a0a0f07d2d9bb35&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","5a0a0f07d2d9bb35","false","false","false","New York, NY","5 days ago","false"
"Retail Leasing Paralegal - In House","LTR LLP","New York","NY","US","New York, NY","Indeed","Mon, 05 Oct 2015 16:22:14 GMT","Candidates must have experience with retail leasing, at least 5- 7 years. We are looking for real estate leasing paralegal for a fashion designer in Manhattan....","http://www.indeed.com/viewjob?jk=f089c8c5edb6cd13&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","f089c8c5edb6cd13","false","false","true","New York, NY 10009","30+ days ago","true"
"Vice President - Consumer Electronics Retail Marketing & Promotions","PMK•BNC","New York","NY","US","New York, NY","PMK•BNC","Fri, 13 Nov 2015 18:49:17 GMT","The Retail Marketing &amp; Promotions VP will be responsible for:. Create national and local promotional offer for online, retail or general consumer....","http://www.indeed.com/viewjob?jk=34b4e988f5a5c75c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","34b4e988f5a5c75c","false","false","false","New York, NY","30+ days ago","false"
"Senior Consultant, Retail & Consumer Products Practice","FTI Consulting, Inc.","New York","NY","US","New York, NY","FTI Consulting, Inc.","Thu, 05 Nov 2015 12:37:57 GMT","Successful candidates will have strong retail or consumer products experience. Within FTI Consulting, the Retail and Consumer products group is building a...","http://www.indeed.com/viewjob?jk=33064cbcbe9ffe38&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","33064cbcbe9ffe38","false","false","false","New York, NY","30+ days ago","false"
"Retail Service Associate - Bellport, NY","VF Outlet","New York","NY","US","New York, NY","VF Outlet","Sun, 27 Sep 2015 07:03:17 GMT","Retail Service Associate - Bellport, NY. Support store in reaching its goals by providing superior customer service and assisting with operational activities by...","http://www.indeed.com/viewjob?jk=fc8649bbe90cbca9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","fc8649bbe90cbca9","false","false","false","New York, NY","30+ days ago","false"
"Retail Credit Risk Specialist Global Risk Management","Citi","New York","NY","US","New York, NY","Citi","Tue, 27 Oct 2015 12:24:27 GMT","Preferably experience with Citis Retail Risk Management organization around the globe. Interact confidently with members of Risk Governance, Retail Risk...","http://www.indeed.com/viewjob?jk=132b5bb168420adf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","132b5bb168420adf","false","false","false","New York, NY","30+ days ago","false"
"RETAIL Herald Sq PT SALES CONSULTANT","Travelex","New York","NY","US","New York, NY","Travelex","Thu, 29 Oct 2015 09:06:50 GMT","Previous retail, cash handling and/or banking experience an asset. The role of the Sales Consultants at Travelex is to help travellers exchange their money...","http://www.indeed.com/viewjob?jk=893f4b8dbe5974a3&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","893f4b8dbe5974a3","false","false","false","New York, NY","30+ days ago","false"
"Supervisor - Retail","Suprema Provisions","New York","NY","US","New York, NY","Indeed","Tue, 20 Oct 2015 19:34:13 GMT","At least two years of supervisory experience in retail, an outgoing and friendly personality, a willingness to learn, and desire to contribute to establishing...","http://www.indeed.com/viewjob?jk=eb8caf5a56678bd1&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","eb8caf5a56678bd1","false","false","true","New York, NY","30+ days ago","true"
"Manager, Merchandising Women’s Retail & Outlet Jewelry and Specialty Accessories","Coach","New York","NY","US","New York, NY","Coach","Fri, 04 Dec 2015 08:40:49 GMT","Coach was founded in 1941 as a family-run workshop, and today is a leading New York design house of modern luxury accessories and lifestyle collections. We","http://www.indeed.com/viewjob?jk=b735a84713bcfaf6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9h8p548s8it","indeed_clk(this, '6771');","b735a84713bcfaf6","false","false","false","New York, NY","23 days ago","false"
"Retail - Mortgage Banker","The Federal Savings Bank","New York","NY","US","New York, NY","The Federal Savings Bank","Thu, 05 Nov 2015 10:10:25 GMT","We seek experienced Mortgage Bankers who wish to take their business to the next level. Requirements Minimum of three years of mortgage lending or mortgage","http://www.indeed.com/viewjob?jk=1e699c4974a8d451&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9hdn50or8dt","indeed_clk(this, '6925');","1e699c4974a8d451","false","false","false","New York, NY","30+ days ago","false"
"Build And Release Engineer- Retail Domain","Computer Futures","New York","NY","US","New York, NY","Computer Futures","Mon, 23 Nov 2015 19:22:06 GMT","This is a 6-12 month contract opportunity located in Manhattan -Previous experience in the Luxury retail domain is preferred You will....","http://www.indeed.com/viewjob?jk=1a6201911befb765&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9hdn50or8dt","indeed_clk(this, '6925');","1a6201911befb765","false","false","false","New York, NY","30+ days ago","false"
"Retail Investments Financial Consultant","Santander Bank","Brooklyn","NY","US","Brooklyn, NY","Santander Bank","Fri, 04 Dec 2015 09:16:22 GMT","As a member of Santander’s retail banking division you’ll. Presence in the northeast U.S., Santander’s retail division offers consumer and....","http://www.indeed.com/viewjob?jk=940871836daf231b&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9hdn50or8dt","indeed_clk(this, '6925');","940871836daf231b","false","false","false","Brooklyn, NY 11201","23 days ago","false"
"Retail Application and Solution Architect","IBM","New York","NY","US","New York, NY","IBM","Sun, 01 Nov 2015 03:05:43 GMT","IBM’s Global Retail Solutions group is looking for a Retail Application and Solutions Architect. An understanding of business trends, issues and new...","http://www.indeed.com/viewjob?jk=7dcfbdf6fc74cbdc&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaMM8nWN-TiI8je7hVB8-DfAHvu9fy0o6362Q3WfVqbDbmCZGLdImYy9jzRbPi1sTvmptQI94s5DsPOzRyYMc52A&indpubnum=4336336693914377&atk=1a7jh9hdn50or8dt","indeed_clk(this, '6925');","7dcfbdf6fc74cbdc","false","false","false","New York, NY","30+ days ago","false"
