jobtitle,company,city,state,country,formattedLocation,source,date,snippet,url,onmousedown,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,noUniqueUrl
"Sprint Store by Bright Star Wireless Retail Sales Associate","Brightstar Wireless","Dallas","TX","US","Dallas, TX","Brightstar Wireless","Sun, 29 Nov 2015 07:45:26 GMT","Experience in retail sales or customer service background. To guarantee success, Retail Wireless Associates must be able to communicate effectively, possess...","http://www.indeed.com/viewjob?jk=db90e819fe96a5da&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","db90e819fe96a5da","false","false","false","Dallas, TX","29 days ago","false"
"Kitchen Staff - Popsicle Maker / Retail Associate","Berrynaked","Dallas","TX","US","Dallas, TX","Indeed","Wed, 28 Oct 2015 16:09:54 GMT","We are willing to cross-train (both kitchen and retail) so that the employee can have the opportunity to help out customers while during production downtime....","http://www.indeed.com/viewjob?jk=6d2724fd0b8306af&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","6d2724fd0b8306af","false","false","true","Dallas, TX","30+ days ago","true"
"Retail Store Management Trainee","Firestone Complete Auto Care","Dallas","TX","US","Dallas, TX","Firestone Complete Auto Care","Fri, 04 Dec 2015 17:27:12 GMT","Demonstrated success in retail sales management is a plus. Bridgestone Retail Operations, LLC employs over 22,000 teammates in North America and operates more...","http://www.indeed.com/viewjob?jk=73e5e5c52e887863&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","73e5e5c52e887863","false","false","false","Dallas, TX","23 days ago","false"
"Retail Sales - Perot Museum of Nature and Science","Event Network, Inc.","Dallas","TX","US","Dallas, TX","Indeed","Wed, 14 Oct 2015 14:41:59 GMT","Retail Customer Service:. Prior retail, cash-handling and customer service experience a plus. Prior retail keyholder, supervisory, cash-handling and customer...","http://www.indeed.com/viewjob?jk=603ca5e9d9032215&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","603ca5e9d9032215","false","false","true","Dallas, TX 75201","30+ days ago","true"
"Inventory Associate - Retail Warehouse Stockroom - Entry Level Customer Service","WIS International","Dallas","TX","US","Dallas, TX","WIS International","Fri, 18 Dec 2015 20:36:11 GMT","WIS International remains one of the world’s leading inventory and retail service providers. WIS International is hiring Retail Inventory Associates to help in...","http://www.indeed.com/viewjob?jk=05b37b03407bcda2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","05b37b03407bcda2","false","false","false","Dallas, TX","9 days ago","false"
"Retail Sales Specialist - AntiVirus Software","Creative Channel Services, LLC","Dallas","TX","US","Dallas, TX","Creative Channel Services, LLC","Sat, 26 Dec 2015 14:37:00 GMT","The Retail Sales Specialist will:. The Retail Sales Specialist's primary responsibilities include driving brand awareness, providing product knowledge, building...","http://www.indeed.com/viewjob?jk=d237e3d05ae0ab75&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72mk5u51ccq","indeed_clk(this, '6483');","d237e3d05ae0ab75","false","false","false","Dallas, TX","2 days ago","false"
"Route Salesperson/Shoemobile Sales Rep- 52780229","W.W. Grainger","Dallas","TX","US","Dallas, TX","Indeed","Fri, 04 Dec 2015 00:39:24 GMT","Our *Route Salesperson*. Grainger now seeking Shoemobile Sales Reps to join our outstanding team of professionals!*....","http://www.indeed.com/viewjob?jk=c1353d3bfe1cdbdf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","c1353d3bfe1cdbdf","false","false","true","Dallas, TX","24 days ago","true"
"Part Time – Field Retail Merchandising Representative - Entry Level Customer Service","WIS International","Dallas","TX","US","Dallas, TX","WIS International","Fri, 18 Dec 2015 14:12:00 GMT","Part Time Retail Merchandisers don’t need experience. WIS International remains one of the world’s leading inventory and retail service providers....","http://www.indeed.com/viewjob?jk=10fe1589245e1fcf&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","10fe1589245e1fcf","false","false","false","Dallas, TX","10 days ago","false"
"Retail Store Manager Dallas","Un Deux Trois Inc","Dallas","TX","US","Dallas, TX","Indeed","Thu, 29 Oct 2015 17:41:33 GMT","A minimum of 3 years management experience as well as some retail software experience is required. Come be part of our growing retail company expanding...","http://www.indeed.com/viewjob?jk=ffb7589ce37fa5f6&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","ffb7589ce37fa5f6","false","false","true","Dallas, TX","30+ days ago","true"
"Customer Service- Retail Sales","Belcan TechServices","Dallas","TX","US","Dallas, TX","Belcan TechServices","Wed, 02 Dec 2015 21:16:51 GMT","Customer Service - Retail Sales. Belcan is currently looking for a Retail Sales Associate in the Dallas, TX area....","http://www.indeed.com/viewjob?jk=ec9b319c8582eaa4&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","ec9b319c8582eaa4","false","false","false","Dallas, TX","25 days ago","false"
"Retail Pharmacy Technician Job - Dallas, TX","Soliant Health","Dallas","TX","US","Dallas, TX","Soliant Health","Thu, 17 Dec 2015 10:13:53 GMT","6+ Months Retail Pharmacy Experience. Soliant Health has a need for a Pharmacy Technician with retail experience in the Dallas, Texas area!...","http://www.indeed.com/viewjob?jk=240cfaf429ce680c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","240cfaf429ce680c","false","false","false","Dallas, TX","11 days ago","false"
"Retail Sales Associate – Part Time","MarketSource Inc.","Dallas","TX","US","Dallas, TX","MarketSource Inc.","Wed, 16 Dec 2015 07:31:04 GMT","Retail Sales Associate - Part-Time. Engaging in side-by-side selling with retail associates. Developing and managing positive business relationships with retail...","http://www.indeed.com/viewjob?jk=d3764bc2047d8844&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","d3764bc2047d8844","false","false","false","Dallas, TX","12 days ago","false"
"Retail Sales - Trish McEvoy Cosmetics Artistry - NorthPark Center","Nordstrom","Dallas","TX","US","Dallas, TX","Nordstrom","Fri, 04 Dec 2015 22:40:00 GMT","Retail Sales - Cosmetics. Retail Sales - Trish McEvoy Cosmetics Artistry - NorthPark Center. For employment consideration, only one application is necessary....","http://www.indeed.com/viewjob?jk=031d0748f565f004&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","031d0748f565f004","false","false","false","Dallas, TX","23 days ago","false"
"Retail Assistant Store Manager - NorthPark Center","Skechers","Dallas","TX","US","Dallas, TX","Skechers","Tue, 01 Dec 2015 04:06:17 GMT","Responsible for properly and accurately receiving merchandise, totaling bills, accepting payment, and making change for customers in our retail stores;...","http://www.indeed.com/viewjob?jk=a7f8ac5bdb52183c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","a7f8ac5bdb52183c","false","false","false","Dallas, TX","27 days ago","false"
"Retail Store Manager","Wireless and Beyond","Dallas","TX","US","Dallas, TX","Indeed","Tue, 27 Oct 2015 20:35:10 GMT","Retail Sales Management:. Retail Store Manager needed for Cricket Wireless authorized location in Fort Worth....","http://www.indeed.com/viewjob?jk=3dee09e795138989&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","3dee09e795138989","false","false","true","Dallas, TX","30+ days ago","true"
"Retail Advisor Full Time- Dallas","Neill-TSP","Dallas","TX","US","Dallas, TX","Neill-TSP","Thu, 05 Nov 2015 12:43:25 GMT","2 years high volume retail sales experience. We are seeking an outgoing professional that has a passion for the beauty industry and a desire to grow with a...","http://www.indeed.com/viewjob?jk=d9f3742bb0fd2c7f&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","d9f3742bb0fd2c7f","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Service Associate, Wrangler - Dallas, TX","VF Corporation","Dallas","TX","US","Dallas, TX","VF Corporation","Tue, 01 Sep 2015 16:08:34 GMT","Key Responsibilities: 1. Initiate contact with the customer in the store and makes them feel welcome 2. Assesses the needs of the customer and provides","http://www.indeed.com/viewjob?jk=0a0ad3c0f6203bc9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","0a0ad3c0f6203bc9","false","false","false","Dallas, TX","30+ days ago","false"
"Specialty Retail Sales Specialist - Creative Kids Stuff","World Duty Free Group","Dallas","TX","US","Dallas, TX","World Duty Free Group","Thu, 12 Nov 2015 21:09:53 GMT","The Specialty Retail Sales Specialist is responsible for accurately operating a cash register, achieving sales goals, and providing excellent Customer Care to...","http://www.indeed.com/viewjob?jk=1c3c1c2065f19dbd&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","1c3c1c2065f19dbd","false","false","false","Dallas, TX","30+ days ago","false"
"Microsoft Dynamics AX - Sr. Retail Functional Consultant","Avanade","Dallas","TX","US","Dallas, TX","Avanade","Tue, 01 Dec 2015 18:11:39 GMT","Configure and implement Dynamics AX Retail modules for our customers. The Avanade Dynamics AX Retail Functional Consultant takes an end-to-end, process-based...","http://www.indeed.com/viewjob?jk=259b34819673d19e&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","259b34819673d19e","false","false","false","Dallas, TX","26 days ago","false"
"Retail Service Associate, Wrangler - Dallas, TX","VF Outlet","Dallas","TX","US","Dallas, TX","VF Outlet","Wed, 02 Sep 2015 07:59:37 GMT","Retail Service Associate, Wrangler - Dallas, TX. Initiate contact with the customer in the store and makes them feel welcome....","http://www.indeed.com/viewjob?jk=62b9e6fb869ff54c&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","62b9e6fb869ff54c","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Mortgage Specialist (New Penn Financial)","New Penn Financial, LLC","Dallas","TX","US","Dallas, TX","New Penn Financial LLC","Fri, 18 Dec 2015 09:43:12 GMT","President Retail Lending Meet Tony. Founded in 2008, New Penn Financial has become a leading nationwide lender by bringing together expertise, exceptional...","http://www.indeed.com/viewjob?jk=80619844452326d2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","80619844452326d2","false","false","false","Dallas, TX","10 days ago","false"
"Retail Store Manager (B) - Dallas-Fort Worth, TX Market (120)","Office Depot","Dallas","TX","US","Dallas, TX","Office Depot OfficeMax","Thu, 05 Nov 2015 05:31:32 GMT","Responsibilities: The Store Manager Bench will have ownership and drives the overall customer and sales service culture within the location. Has","http://www.indeed.com/viewjob?jk=ab7324643eb539a1&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","ab7324643eb539a1","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Coverage Merchandiser (WPT) - PT","Acosta Sales & Marketing","Dallas","TX","US","Dallas, TX","Acosta Sales & Marketing","Mon, 16 Nov 2015 16:15:47 GMT","The Retail Coverage merchandiser primarily provides retail sales merchandising coverage and coverage of retail special projects for an assigned retail territory...","http://www.indeed.com/viewjob?jk=6d0100be3ec39ae9&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","6d0100be3ec39ae9","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Store Manager – TX – Addison","CVS Health","Dallas","TX","US","Dallas, TX","CVS Health","Thu, 12 Nov 2015 21:39:03 GMT","Retail Store Manager. Minimum of 1 year experience in a retail management position Preferred Qualifications:....","http://www.indeed.com/viewjob?jk=3237ab7310e44945&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","3237ab7310e44945","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Assistant Manager","PPG - Architectural Coatings","Dallas","TX","US","Dallas, TX","WorkInRetail","Wed, 16 Dec 2015 13:48:01 GMT","With over 900 retail centers in North America, we continue to grow. Two to four years of relevant work experience in the retail space.Broad knowledge of the...","http://www.indeed.com/viewjob?jk=fae6c661efa74d06&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","fae6c661efa74d06","false","false","false","Dallas, TX","12 days ago","false"
"Retail Branch Manager","Ditech Mortgage Corp.","Dallas","TX","US","Dallas, TX","Ditech Mortgage Corp.","Tue, 17 Nov 2015 07:35:38 GMT","Development of Retail Home Loan Specialists. Our retail origination channel is supported by:. Recruitment and retention of Retail Home Loan Specialists....","http://www.indeed.com/viewjob?jk=c905c9aebe1f4545&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","c905c9aebe1f4545","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Producing Branch Manager","Envoy Mortgage, Ltd","Dallas","TX","US","Dallas, TX","Envoy Mortgage, Ltd","Sat, 07 Nov 2015 11:50:27 GMT","PRINCIPAL FUNCTIONAL RESPONSIBILITIES: •Actively recruit and hire successful candidates for Originator roles •Supervise and mentor Originators in the Branch","http://www.indeed.com/viewjob?jk=fa6b2a2b1a09e433&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","fa6b2a2b1a09e433","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Commission Sales - Furniture/Bedding, Full/Part Time: Dallas, TX, Macy’s Dallas Galleria","Macy's","Dallas","TX","US","Dallas, TX","Macy's","Wed, 23 Dec 2015 07:04:43 GMT","Flexible with scheduling and available to work retail. The Big Ticket Sales Associate is responsible for providing outstanding customer service, meeting hourly...","http://www.indeed.com/viewjob?jk=82cf8d98b41ed7fb&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","82cf8d98b41ed7fb","false","false","false","Dallas, TX","5 days ago","false"
"Retail Credit and Funding Manager","Toyota","Dallas","TX","US","Dallas, TX","Toyota","Fri, 06 Nov 2015 19:49:47 GMT","Commercial Finance Retail Credit and Funding Manager. Supports system upgrades enhancements and risk projects related to CF Retail Credit and Funding....","http://www.indeed.com/viewjob?jk=905c8806ebaca441&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","905c8806ebaca441","false","false","false","Dallas, TX","30+ days ago","false"
"Retail Merchandiser - Dallas - TX","The Pet Firm","Dallas","TX","US","Dallas, TX","The Pet Firm","Fri, 11 Dec 2015 14:06:00 GMT","Understand retail merchandising concepts. TPF Services a National Retail Merchandising Company is looking for a Part-Time merchandiser to service retail stores...","http://www.indeed.com/viewjob?jk=3497071d7fb4a2e2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","3497071d7fb4a2e2","false","false","false","Dallas, TX","17 days ago","false"
"Ez Pawn - Retail Sales & Lending Team Member - Dallas, TX (10509","EZ Pawn","Dallas","TX","US","Dallas, TX","CareerBuilder","Tue, 15 Dec 2015 02:12:33 GMT","Are you a Sales Rockstar? Have you been seeking an opportunity that allows you to be YOU, while still maintaining realistic career goals? If so, don't look","http://www.indeed.com/viewjob?jk=bea9d465af8c32a2&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk72so5ssvdlj","indeed_clk(this, '6590');","bea9d465af8c32a2","false","false","false","Dallas, TX","13 days ago","false"
"Retail Warehouse Team Supervisor (multiple openings)","Stitch Fix","Dallas","TX","US","Dallas, TX","Stitch Fix","Tue, 13 Oct 2015 17:52:54 GMT","Stitch Fix is redefining retail shopping being the first fashion retailer to blend the human element of personal styling with powerful algorithms &amp; stylish...","http://www.indeed.com/viewjob?jk=63f38e12c3378786&qd=m1xOB94XTCm6mLs-w7aewTOvHlczHMA9OWh6KD5D6VHKk3pDTyhHp5-2cqd1J3Scbd_EzAfu4daW0PswHQ0EDMXSmLpUnNc6TgruqvNDUaM8TIMAEkUH8PxiEn_8R2TjBY_y8p0WUK9-Zll8go052YiTtx6etCwxwEHXxz5oQKODBfhE8IgzO_q_LQgY-_NZ&indpubnum=4336336693914377&atk=1a7kk73a750oqbhk","indeed_clk(this, '6807');","63f38e12c3378786","false","false","true","Dallas, TX","30+ days ago","false"
